date,chemical,bnf_code,ods_code,gss_code,name,items,quantity,actual_cost,total_list_size
2020-12-01,Rivaroxaban,0208020Y0,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",8401,241060,403040.38,1041233
2020-12-01,Rivaroxaban,0208020Y0,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,4981,173954,286153.78,1552286
2020-12-01,Rivaroxaban,0208020Y0,15F,E38000225,NHS West Yorkshire ICB - 15F,4315,125675,206264.75,897326
2020-12-01,Rivaroxaban,0208020Y0,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,7088,231588,386866.34,1097771
2020-12-01,Rivaroxaban,0208020Y0,15N,E38000230,NHS Devon ICB - 15N,16579,491174,821372.51,1252447
2020-12-01,Rivaroxaban,0208020Y0,16C,E38000247,NHS North East and North Cumbria ICB - 16C,5788,153684,255452.34,709541
2020-12-01,Rivaroxaban,0208020Y0,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,5983,192194,317277.17,804186
2020-12-01,Rivaroxaban,0208020Y0,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,6644,188332,314024.34,1071460
2020-12-01,Rivaroxaban,0208020Y0,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,3575,103681,172606.87,783171
2020-12-01,Rivaroxaban,0208020Y0,36J,E38000232,NHS West Yorkshire ICB - 36J,7267,194410,323103.14,644119
2020-12-01,Rivaroxaban,0208020Y0,36L,E38000245,NHS South West London ICB - 36L,9101,227229,379690.87,1712006
2020-12-01,Rivaroxaban,0208020Y0,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,5559,153960,257635.27,431701
2020-12-01,Rivaroxaban,0208020Y0,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,9702,296604,495068.12,1105682
2020-12-01,Rivaroxaban,0208020Y0,70F,E38000248,NHS Sussex ICB - 70F,8313,284515,474289.54,907148
2020-12-01,Rivaroxaban,0208020Y0,71E,E38000238,NHS Lincolnshire ICB - 71E,7026,171355,285688.65,796545
2020-12-01,Rivaroxaban,0208020Y0,72Q,E38000244,NHS South East London ICB - 72Q,8310,261994,438016.69,2015918
2020-12-01,Rivaroxaban,0208020Y0,78H,E38000262,NHS Northamptonshire ICB - 78H,5841,154357,254757.28,798523
2020-12-01,Rivaroxaban,0208020Y0,84H,E38000234,NHS North East and North Cumbria ICB - 84H,5305,118498,197043.77,559616
2020-12-01,Rivaroxaban,0208020Y0,91Q,E38000237,NHS Kent and Medway ICB - 91Q,18896,585662,972181.9,1932234
2020-12-01,Rivaroxaban,0208020Y0,92A,E38000246,NHS Surrey Heartlands ICB - 92A,6027,222022,367430.98,1108309
2020-12-01,Rivaroxaban,0208020Y0,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",5917,168200,280155.19,962916
2020-12-01,Rivaroxaban,0208020Y0,93C,E38000240,NHS North Central London ICB - 93C,6638,210282,349752.58,1685385
2020-12-01,Rivaroxaban,0208020Y0,97R,E38000235,NHS Sussex ICB - 97R,6958,221902,369161.21,561070
2020-12-01,Rivaroxaban,0208020Y0,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,1261,37931,63430.71,553336
2020-12-01,Rivaroxaban,0208020Y0,99C,E38000127,NHS North East and North Cumbria ICB - 99C,1926,44832,74112.81,222704
2020-12-01,Rivaroxaban,0208020Y0,99E,E38000007,NHS Mid and South Essex ICB - 99E,1910,63552,105341.89,284144
2020-12-01,Rivaroxaban,0208020Y0,99F,E38000030,NHS Mid and South Essex ICB - 99F,1562,58314,96427.44,185788
2020-12-01,Rivaroxaban,0208020Y0,99G,E38000168,NHS Mid and South Essex ICB - 99G,1341,46809,77238.69,190048
2020-12-01,Rivaroxaban,0208020Y0,A3A8R,E38000255,NHS North East London ICB - A3A8R,7712,218448,363400.85,2271893
2020-12-01,Rivaroxaban,0208020Y0,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,6641,191420,318071.84,1026071
2020-12-01,Rivaroxaban,0208020Y0,D2P2L,E38000259,NHS Black Country ICB - D2P2L,11838,403399,665188.82,1274572
2020-12-01,Rivaroxaban,0208020Y0,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,2955,104569,171451.39,803354
2020-12-01,Rivaroxaban,0208020Y0,D9Y0V,E38000253,NHS Hampshire and Isle of Wight ICB - D9Y0V,11072,382629,636441.21,1667833
2020-12-01,Rivaroxaban,0208020Y0,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",1637,54791,89671.76,1045435
2020-12-01,Rivaroxaban,0208020Y0,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",3443,116858,193319.64,510761
2020-12-01,Rivaroxaban,0208020Y0,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,11642,305216,503501.11,2629356
2020-12-01,Rivaroxaban,0208020Y0,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,2726,78380,130272.29,446836
2021-01-01,Rivaroxaban,0208020Y0,00L,E38000130,NHS North East and North Cumbria ICB - 00L,3569,86173,143969.79,330135
2021-01-01,Rivaroxaban,0208020Y0,00N,E38000163,NHS North East and North Cumbria ICB - 00N,1734,37142,62296.49,158295
2021-01-01,Rivaroxaban,0208020Y0,00P,E38000176,NHS North East and North Cumbria ICB - 00P,2108,39627,65657.02,284097
2021-01-01,Rivaroxaban,0208020Y0,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,1121,33482,55418.33,179302
2021-01-01,Rivaroxaban,0208020Y0,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,503,12535,20632.43,174936
2021-01-01,Rivaroxaban,0208020Y0,00T,E38000016,NHS Greater Manchester ICB - 00T,1420,42525,69506.32,316794
2021-01-01,Rivaroxaban,0208020Y0,00V,E38000024,NHS Greater Manchester ICB - 00V,472,16180,26529.11,207050
2021-01-01,Rivaroxaban,0208020Y0,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,681,22855,37880.57,186562
2021-01-01,Rivaroxaban,0208020Y0,00Y,E38000135,NHS Greater Manchester ICB - 00Y,1056,32728,54011.29,260613
2021-01-01,Rivaroxaban,0208020Y0,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,2716,78533,130481.16,390153
2021-01-01,Rivaroxaban,0208020Y0,01D,E38000080,NHS Greater Manchester ICB - 01D,584,19945,32441.17,239278
2021-01-01,Rivaroxaban,0208020Y0,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,1083,30945,51458.55,215861
2021-01-01,Rivaroxaban,0208020Y0,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,301,10336,17322.34,133872
2021-01-01,Rivaroxaban,0208020Y0,01G,E38000143,NHS Greater Manchester ICB - 01G,2036,48700,79765.03,287569
2021-01-01,Rivaroxaban,0208020Y0,01H,E38000215,NHS North East and North Cumbria ICB - 01H,2852,81543,136294.6,326502
2021-01-01,Rivaroxaban,0208020Y0,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,536,16282,25084.92,168159
2021-01-01,Rivaroxaban,0208020Y0,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,4089,116758,194885.66,351919
2021-01-01,Rivaroxaban,0208020Y0,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,394,10560,17656.35,156575
2021-01-01,Rivaroxaban,0208020Y0,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,265,7012,11726.69,125445
2021-01-01,Rivaroxaban,0208020Y0,01W,E38000174,NHS Greater Manchester ICB - 01W,2243,65370,108853.57,317305
2021-01-01,Rivaroxaban,0208020Y0,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,594,18142,30311.89,198975
2021-01-01,Rivaroxaban,0208020Y0,01Y,E38000263,NHS Greater Manchester ICB - 01Y,1893,57626,95626.2,218333
2021-01-01,Rivaroxaban,0208020Y0,02A,E38000187,NHS Greater Manchester ICB - 02A,1552,38036,63247.04,243418
2021-01-01,Rivaroxaban,0208020Y0,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,395,13528,22486.53,220471
2021-01-01,Rivaroxaban,0208020Y0,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,280,8910,14935.41,113681
2021-01-01,Rivaroxaban,0208020Y0,02H,E38000205,NHS Greater Manchester ICB - 02H,1422,49017,81440.62,334043
2021-01-01,Rivaroxaban,0208020Y0,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,959,24027,40139.94,180018
2021-01-01,Rivaroxaban,0208020Y0,02P,E38000006,NHS South Yorkshire ICB - 02P,1290,27234,45415.06,264151
2021-01-01,Rivaroxaban,0208020Y0,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,770,20244,33774.68,119933
2021-01-01,Rivaroxaban,0208020Y0,02T,E38000025,NHS West Yorkshire ICB - 02T,1622,40280,67386.7,221800
2021-01-01,Rivaroxaban,0208020Y0,02X,E38000044,NHS South Yorkshire ICB - 02X,1996,54654,90915.27,325790
2021-01-01,Rivaroxaban,0208020Y0,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,2530,70416,117546.17,307052
2021-01-01,Rivaroxaban,0208020Y0,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,1034,24265,40226.05,303163
2021-01-01,Rivaroxaban,0208020Y0,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,1495,38350,63917.44,170223
2021-01-01,Rivaroxaban,0208020Y0,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,1544,39405,65180.41,182111
2021-01-01,Rivaroxaban,0208020Y0,03L,E38000141,NHS South Yorkshire ICB - 03L,1139,32040,53327.4,264619
2021-01-01,Rivaroxaban,0208020Y0,03N,E38000146,NHS South Yorkshire ICB - 03N,6599,166565,278620.36,616599
2021-01-01,Rivaroxaban,0208020Y0,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,1804,49855,83237.74,365431
2021-01-01,Rivaroxaban,0208020Y0,03R,E38000190,NHS West Yorkshire ICB - 03R,945,27112,44888.86,383954
2021-01-01,Rivaroxaban,0208020Y0,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",1930,58186,97335.34,342404
2021-01-01,Rivaroxaban,0208020Y0,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",1117,31458,52733.57,421600
2021-01-01,Rivaroxaban,0208020Y0,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",2321,64600,107871.08,403553
2021-01-01,Rivaroxaban,0208020Y0,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,862,27474,45287.51,135179
2021-01-01,Rivaroxaban,0208020Y0,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,493,15143,25193.55,146065
2021-01-01,Rivaroxaban,0208020Y0,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,1014,30579,50878.34,217725
2021-01-01,Rivaroxaban,0208020Y0,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,1306,44456,73536.15,215704
2021-01-01,Rivaroxaban,0208020Y0,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,818,23527,39084.96,150564
2021-01-01,Rivaroxaban,0208020Y0,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,1091,31447,51840.95,296369
2021-01-01,Rivaroxaban,0208020Y0,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,9269,243424,406952.91,993118
2021-01-01,Rivaroxaban,0208020Y0,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,3916,95253,157727.14,612173
2021-01-01,Rivaroxaban,0208020Y0,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,3280,91230,151124.25,414519
2021-01-01,Rivaroxaban,0208020Y0,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,2652,80833,134116.2,661249
2021-01-01,Rivaroxaban,0208020Y0,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,2374,67203,110948.76,399339
2021-01-01,Rivaroxaban,0208020Y0,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,2565,70197,115777.31,361272
2021-01-01,Rivaroxaban,0208020Y0,07G,E38000185,NHS Mid and South Essex ICB - 07G,1143,33457,55114.75,182463
2021-01-01,Rivaroxaban,0208020Y0,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,2613,70466,117360.85,320857
2021-01-01,Rivaroxaban,0208020Y0,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,2790,72258,120993.41,258396
2021-01-01,Rivaroxaban,0208020Y0,09D,E38000021,NHS Sussex ICB - 09D,2529,64638,108142.07,324651
2021-01-01,Rivaroxaban,0208020Y0,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",1934,55517,91544.87,778948
2021-01-01,Rivaroxaban,0208020Y0,10R,E38000137,NHS Hampshire and Isle of Wight ICB - 10R,931,27697,46333.25,230885
2021-01-01,Rivaroxaban,0208020Y0,11J,E38000045,NHS Dorset ICB - 11J,6586,210952,351667.43,810033
2021-01-01,Rivaroxaban,0208020Y0,11M,E38000062,NHS Gloucestershire ICB - 11M,13185,341668,571970.02,663589
2021-01-01,Rivaroxaban,0208020Y0,11N,E38000089,NHS Cornwall and the Isles of Scilly ICB - 11N,6952,199371,333160.75,589849
2021-01-01,Rivaroxaban,0208020Y0,11X,E38000150,NHS Somerset ICB - 11X,5071,173506,290085.19,586160
2021-01-01,Rivaroxaban,0208020Y0,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,1532,48838,81618.18,338130
2021-01-01,Rivaroxaban,0208020Y0,13T,E38000212,NHS North East and North Cumbria ICB - 13T,4589,95336,159413.89,532954
2021-01-01,Rivaroxaban,0208020Y0,14L,E38000217,NHS Greater Manchester ICB - 14L,2140,56707,93493.75,675754
2021-01-01,Rivaroxaban,0208020Y0,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",2350,83746,137892.52,571897
2021-01-01,Rivaroxaban,0208020Y0,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",1522,45657,76359.2,557537
2021-01-01,Rivaroxaban,0208020Y0,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",7909,229831,384683.58,1042287
2021-01-01,Rivaroxaban,0208020Y0,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,4476,158135,259858.8,1552570
2021-01-01,Rivaroxaban,0208020Y0,15F,E38000225,NHS West Yorkshire ICB - 15F,4054,117076,192344.06,897238
2021-01-01,Rivaroxaban,0208020Y0,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,6267,203807,339963.93,1098345
2021-01-01,Rivaroxaban,0208020Y0,15N,E38000230,NHS Devon ICB - 15N,15388,455100,761741.72,1252919
2021-01-01,Rivaroxaban,0208020Y0,16C,E38000247,NHS North East and North Cumbria ICB - 16C,5325,141769,235904.96,709721
2021-01-01,Rivaroxaban,0208020Y0,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,5433,173854,287112.57,804539
2021-01-01,Rivaroxaban,0208020Y0,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,6300,178999,298764.17,1072070
2021-01-01,Rivaroxaban,0208020Y0,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,3212,91314,151790.41,783954
2021-01-01,Rivaroxaban,0208020Y0,36J,E38000232,NHS West Yorkshire ICB - 36J,6612,180596,300823.92,644694
2021-01-01,Rivaroxaban,0208020Y0,36L,E38000245,NHS South West London ICB - 36L,8495,208508,347856.38,1711034
2021-01-01,Rivaroxaban,0208020Y0,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,5221,142643,238795.43,432026
2021-01-01,Rivaroxaban,0208020Y0,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,8960,273909,457413.21,1105275
2021-01-01,Rivaroxaban,0208020Y0,70F,E38000248,NHS Sussex ICB - 70F,7675,264474,441196.48,908215
2021-01-01,Rivaroxaban,0208020Y0,71E,E38000238,NHS Lincolnshire ICB - 71E,6602,160241,267458.22,796804
2021-01-01,Rivaroxaban,0208020Y0,72Q,E38000244,NHS South East London ICB - 72Q,7662,235387,393520.21,2016131
2021-01-01,Rivaroxaban,0208020Y0,78H,E38000262,NHS Northamptonshire ICB - 78H,5384,141874,234359.26,799087
2021-01-01,Rivaroxaban,0208020Y0,84H,E38000234,NHS North East and North Cumbria ICB - 84H,5027,107225,178515.41,559540
2021-01-01,Rivaroxaban,0208020Y0,91Q,E38000237,NHS Kent and Medway ICB - 91Q,17040,532629,884826.65,1932550
2021-01-01,Rivaroxaban,0208020Y0,92A,E38000246,NHS Surrey Heartlands ICB - 92A,5688,207204,342801.3,1109078
2021-01-01,Rivaroxaban,0208020Y0,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",5511,158673,263778.48,964067
2021-01-01,Rivaroxaban,0208020Y0,93C,E38000240,NHS North Central London ICB - 93C,6361,198138,329697.69,1686333
2021-01-01,Rivaroxaban,0208020Y0,97R,E38000235,NHS Sussex ICB - 97R,6485,207288,344818.5,561167
2021-01-01,Rivaroxaban,0208020Y0,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,1129,33305,55779.36,553802
2021-01-01,Rivaroxaban,0208020Y0,99C,E38000127,NHS North East and North Cumbria ICB - 99C,1823,40324,66937.53,222762
2021-01-01,Rivaroxaban,0208020Y0,99E,E38000007,NHS Mid and South Essex ICB - 99E,1810,60570,99600.97,284071
2021-01-01,Rivaroxaban,0208020Y0,99F,E38000030,NHS Mid and South Essex ICB - 99F,1343,48589,80494.6,185683
2021-01-01,Rivaroxaban,0208020Y0,99G,E38000168,NHS Mid and South Essex ICB - 99G,1172,40289,66260.89,190004
2021-01-01,Rivaroxaban,0208020Y0,A3A8R,E38000255,NHS North East London ICB - A3A8R,7318,205323,341635.81,2275415
2021-01-01,Rivaroxaban,0208020Y0,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,5955,171218,284752.91,1026095
2021-01-01,Rivaroxaban,0208020Y0,D2P2L,E38000259,NHS Black Country ICB - D2P2L,10813,362636,597703.23,1275741
2021-01-01,Rivaroxaban,0208020Y0,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,2585,88272,144475.22,803954
2021-01-01,Rivaroxaban,0208020Y0,D9Y0V,E38000253,NHS Hampshire and Isle of Wight ICB - D9Y0V,10296,356375,591879.83,1668626
2021-01-01,Rivaroxaban,0208020Y0,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",1479,49945,81192.14,1047296
2021-01-01,Rivaroxaban,0208020Y0,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",3140,104055,172266.57,511232
2021-01-01,Rivaroxaban,0208020Y0,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,11104,277097,457521.11,2636965
2021-01-01,Rivaroxaban,0208020Y0,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,2456,69081,115321.38,446975
2021-02-01,Rivaroxaban,0208020Y0,00L,E38000130,NHS North East and North Cumbria ICB - 00L,3404,83694,139786.6,330379
2021-02-01,Rivaroxaban,0208020Y0,00N,E38000163,NHS North East and North Cumbria ICB - 00N,1536,34338,57527.99,158269
2021-02-01,Rivaroxaban,0208020Y0,00P,E38000176,NHS North East and North Cumbria ICB - 00P,1894,34780,57737.12,284133
2021-02-01,Rivaroxaban,0208020Y0,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,1076,32304,53388.4,179397
2021-02-01,Rivaroxaban,0208020Y0,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,469,11599,19123.3,174995
2021-02-01,Rivaroxaban,0208020Y0,00T,E38000016,NHS Greater Manchester ICB - 00T,1390,42477,69422.87,316773
2021-02-01,Rivaroxaban,0208020Y0,00V,E38000024,NHS Greater Manchester ICB - 00V,440,14650,23748.27,207130
2021-02-01,Rivaroxaban,0208020Y0,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,696,23634,39261.17,186726
2021-02-01,Rivaroxaban,0208020Y0,00Y,E38000135,NHS Greater Manchester ICB - 00Y,1050,32916,54271.64,260672
2021-02-01,Rivaroxaban,0208020Y0,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,2642,76291,126705.25,390448
2021-02-01,Rivaroxaban,0208020Y0,01D,E38000080,NHS Greater Manchester ICB - 01D,559,19664,31993.02,239532
2021-02-01,Rivaroxaban,0208020Y0,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,1034,29161,48550.03,216102
2021-02-01,Rivaroxaban,0208020Y0,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,278,8955,15018.51,133950
2021-02-01,Rivaroxaban,0208020Y0,01G,E38000143,NHS Greater Manchester ICB - 01G,1951,46430,75920.96,287963
2021-02-01,Rivaroxaban,0208020Y0,01H,E38000215,NHS North East and North Cumbria ICB - 01H,2471,69996,117073.32,326547
2021-02-01,Rivaroxaban,0208020Y0,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,503,15233,23484.93,168278
2021-02-01,Rivaroxaban,0208020Y0,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,3816,106957,178470.98,351553
2021-02-01,Rivaroxaban,0208020Y0,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,392,10751,17801.09,156483
2021-02-01,Rivaroxaban,0208020Y0,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,270,7631,12778.08,125421
2021-02-01,Rivaroxaban,0208020Y0,01W,E38000174,NHS Greater Manchester ICB - 01W,2065,60072,99644.05,317267
2021-02-01,Rivaroxaban,0208020Y0,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,544,16399,27458.39,199085
2021-02-01,Rivaroxaban,0208020Y0,01Y,E38000263,NHS Greater Manchester ICB - 01Y,1736,53199,88491.55,218347
2021-02-01,Rivaroxaban,0208020Y0,02A,E38000187,NHS Greater Manchester ICB - 02A,1468,35938,59630.74,243417
2021-02-01,Rivaroxaban,0208020Y0,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,384,13060,21716.33,220452
2021-02-01,Rivaroxaban,0208020Y0,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,294,9241,15500.67,113732
2021-02-01,Rivaroxaban,0208020Y0,02H,E38000205,NHS Greater Manchester ICB - 02H,1345,46208,76694.54,334113
2021-02-01,Rivaroxaban,0208020Y0,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,885,22760,38086.76,180192
2021-02-01,Rivaroxaban,0208020Y0,02P,E38000006,NHS South Yorkshire ICB - 02P,1226,26465,44059.49,264020
2021-02-01,Rivaroxaban,0208020Y0,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,743,19797,32999.94,119990
2021-02-01,Rivaroxaban,0208020Y0,02T,E38000025,NHS West Yorkshire ICB - 02T,1574,38135,63885.55,221859
2021-02-01,Rivaroxaban,0208020Y0,02X,E38000044,NHS South Yorkshire ICB - 02X,1981,54207,90045.06,325809
2021-02-01,Rivaroxaban,0208020Y0,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,2378,66338,110885.54,306967
2021-02-01,Rivaroxaban,0208020Y0,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,983,23286,38612.2,302958
2021-02-01,Rivaroxaban,0208020Y0,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,1430,36499,60914.12,170250
2021-02-01,Rivaroxaban,0208020Y0,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,1496,38363,63547.72,182213
2021-02-01,Rivaroxaban,0208020Y0,03L,E38000141,NHS South Yorkshire ICB - 03L,1071,30361,50501.42,264634
2021-02-01,Rivaroxaban,0208020Y0,03N,E38000146,NHS South Yorkshire ICB - 03N,6342,158717,265837.6,615737
2021-02-01,Rivaroxaban,0208020Y0,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,1692,47011,78667.94,365709
2021-02-01,Rivaroxaban,0208020Y0,03R,E38000190,NHS West Yorkshire ICB - 03R,894,25893,42826.95,384195
2021-02-01,Rivaroxaban,0208020Y0,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",1892,56309,94294.42,342872
2021-02-01,Rivaroxaban,0208020Y0,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",1040,29359,49200.39,421657
2021-02-01,Rivaroxaban,0208020Y0,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",2270,63702,106391.21,403456
2021-02-01,Rivaroxaban,0208020Y0,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,837,26992,44429.53,135323
2021-02-01,Rivaroxaban,0208020Y0,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,489,15033,25026.44,146064
2021-02-01,Rivaroxaban,0208020Y0,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,970,28451,47110.82,217449
